model_key,model,family,size,is_edge,architecture,architecture_display,item_id,type,n_judges,completude,fidelidade,rastreabilidade,quality,sql_match,retrieval_precision,retrieval_recall,type_predicted,match_type,match_agents,latency_total,latency_planner,latency_sql,latency_rag,latency_synthesizer,latency_verifier,latency_consolidator,input_tokens,output_tokens,total_tokens
qwen-397b,Qwen 3.5 397B-A17B,qwen,large,False,no-verifier,Sem Verificação,H3,H,3,1,2,2,1.6666666666666667,False,0.0,0.0,H,True,True,59.59,5.8729,18.6676,0.3516,35.0455,,0.0001,11924.0,2083.0,14007.0
qwen-397b,Qwen 3.5 397B-A17B,qwen,large,False,no-verifier,Sem Verificação,H4,H,3,1.6666666666666667,1.3333333333333333,2,1.6666666666666667,False,1.0,1.0,H,True,True,103.46,9.6318,5.4786,1.2433,88.3354,,0.0001,16261.0,4270.0,20531.0
qwen-397b,Qwen 3.5 397B-A17B,qwen,large,False,no-verifier,Sem Verificação,H5,H,3,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.4444444444444444,False,1.0,1.0,H,True,True,61.82,6.6497,9.4304,0.3435,45.7318,,0.0001,12968.0,2055.0,15023.0
qwen-397b,Qwen 3.5 397B-A17B,qwen,large,False,no-verifier,Sem Verificação,H6,H,3,0.6666666666666666,1.3333333333333333,2,1.3333333333333333,False,1.0,1.0,H,True,True,53.98,30.8929,10.2848,0.5419,12.791,,0.0002,16201.0,2348.0,18549.0
qwen-397b,Qwen 3.5 397B-A17B,qwen,large,False,no-verifier,Sem Verificação,H7,H,3,1.6666666666666667,1.6666666666666667,2,1.777777777777778,True,1.0,1.0,H,True,True,57.24,4.5846,8.9234,0.5733,43.728,,0.0001,13204.0,3426.0,16630.0
qwen-397b,Qwen 3.5 397B-A17B,qwen,large,False,no-verifier,Sem Verificação,H8,H,3,1.6666666666666667,1.6666666666666667,2,1.777777777777778,True,0.5,1.0,H,True,True,43.44,26.3669,4.8919,0.5071,12.1709,,0.0001,13923.0,2607.0,16530.0
qwen-397b,Qwen 3.5 397B-A17B,qwen,large,False,no-verifier,Sem Verificação,H9,H,3,0.6666666666666666,1,2,1.222222222222222,False,1.0,1.0,H,True,True,30.31,13.2432,7.3151,0.5329,9.7449,,0.0001,14567.0,2749.0,17316.0
qwen-397b,Qwen 3.5 397B-A17B,qwen,large,False,no-verifier,Sem Verificação,H10,H,3,1,1.3333333333333333,2,1.4444444444444444,True,0.5,1.0,H,True,True,31.19,5.3341,15.967,0.5292,9.8787,,0.0001,18373.0,2884.0,21257.0
qwen-397b,Qwen 3.5 397B-A17B,qwen,large,False,poc,Simples,S1,S,3,0.6666666666666666,2,1.6666666666666667,1.4444444444444444,True,,,S,True,True,29.33,11.482,2.4913,,15.3417,,,10770.0,1960.0,12730.0
qwen-397b,Qwen 3.5 397B-A17B,qwen,large,False,poc,Simples,S2,S,3,0.3333333333333333,2,1.6666666666666667,1.3333333333333333,False,,,S,True,True,66.63,11.0375,24.0243,,31.5562,,,13340.0,7273.0,20613.0
qwen-397b,Qwen 3.5 397B-A17B,qwen,large,False,poc,Simples,S3,S,3,2,2,1.3333333333333333,1.7777777777777777,True,,,S,True,True,28.77,5.3172,5.0751,,18.3674,,,11763.0,1641.0,13404.0
qwen-397b,Qwen 3.5 397B-A17B,qwen,large,False,poc,Simples,S4,S,3,1.3333333333333333,2,1.3333333333333333,1.5555555555555554,True,,,S,True,True,23.53,11.7426,1.7625,,10.0131,,,11142.0,1058.0,12200.0
qwen-397b,Qwen 3.5 397B-A17B,qwen,large,False,poc,Simples,S5,S,3,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.222222222222222,False,,,S,True,True,61.26,13.327,21.0285,,26.893,,,10935.0,6455.0,17390.0
qwen-397b,Qwen 3.5 397B-A17B,qwen,large,False,poc,Simples,S6,S,3,1.6666666666666667,2,1.3333333333333333,1.6666666666666667,True,,,S,True,True,79.45,3.2289,26.9875,,49.225,,,10462.0,4070.0,14532.0
qwen-397b,Qwen 3.5 397B-A17B,qwen,large,False,poc,Simples,S7,S,3,0.3333333333333333,1.6666666666666667,1.6666666666666667,1.2222222222222223,False,,,S,True,True,80.25,2.4729,72.5137,,5.264,,,11403.0,4820.0,16223.0
qwen-397b,Qwen 3.5 397B-A17B,qwen,large,False,poc,Simples,S8,S,3,2,2,1.6666666666666667,1.888888888888889,True,,,S,True,True,77.29,24.2514,13.3642,,39.6666,,,11381.0,2988.0,14369.0
qwen-397b,Qwen 3.5 397B-A17B,qwen,large,False,poc,Simples,S9,S,3,0.6666666666666666,2,1.6666666666666667,1.4444444444444444,True,,,S,True,True,107.75,5.88,66.9152,,34.9479,,,10550.0,4348.0,14898.0
qwen-397b,Qwen 3.5 397B-A17B,qwen,large,False,poc,Simples,S10,S,3,2,2,1.3333333333333333,1.7777777777777777,True,,,S,True,True,42.1,3.7142,5.7383,,32.641,,,10692.0,2226.0,12918.0
qwen-397b,Qwen 3.5 397B-A17B,qwen,large,False,poc,Simples,NS1,NS,3,1,1.6666666666666667,1.3333333333333333,1.3333333333333333,False,0.0,0.0,NS,True,True,16.07,3.667,,0.7845,11.6127,,,10669.0,832.0,11501.0
qwen-397b,Qwen 3.5 397B-A17B,qwen,large,False,poc,Simples,NS2,NS,3,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.4444444444444444,False,1.0,1.0,NS,True,True,18.07,4.0841,,0.3677,13.6108,,,10513.0,1000.0,11513.0
qwen-397b,Qwen 3.5 397B-A17B,qwen,large,False,poc,Simples,NS3,NS,3,1.3333333333333333,2,2,1.7777777777777777,False,0.0,0.0,NS,True,True,18.99,8.6593,,0.3625,9.9651,,,10075.0,1396.0,11471.0
qwen-397b,Qwen 3.5 397B-A17B,qwen,large,False,poc,Simples,NS4,NS,3,1,2,2,1.6666666666666667,False,0.5,1.0,NS,True,True,73.62,7.0264,,0.441,66.1531,,,11164.0,4175.0,15339.0
qwen-397b,Qwen 3.5 397B-A17B,qwen,large,False,poc,Simples,NS5,NS,3,1.6666666666666667,2,0,1.2222222222222223,False,1.0,1.0,NS,True,True,27.78,8.4369,,0.454,18.8864,,,9897.0,1032.0,10929.0
qwen-397b,Qwen 3.5 397B-A17B,qwen,large,False,poc,Simples,NS6,NS,3,0,2,0,0.6666666666666666,False,0.0,0.0,NS,True,True,48.08,11.4179,,0.3476,36.3122,,,8853.0,2306.0,11159.0
qwen-397b,Qwen 3.5 397B-A17B,qwen,large,False,poc,Simples,NS7,NS,3,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.5555555555555556,False,1.0,1.0,NS,True,True,22.83,5.2987,,0.4734,17.0403,,,11201.0,1243.0,12444.0
qwen-397b,Qwen 3.5 397B-A17B,qwen,large,False,poc,Simples,NS8,NS,3,2,1.6666666666666667,1.6666666666666667,1.777777777777778,False,1.0,1.0,NS,True,True,36.13,9.0628,,0.3717,26.6875,,,10546.0,1288.0,11834.0
qwen-397b,Qwen 3.5 397B-A17B,qwen,large,False,poc,Simples,NS9,NS,3,2,1.6666666666666667,1.6666666666666667,1.777777777777778,False,1.0,1.0,NS,True,True,19.71,5.7894,,0.4951,13.4208,,,10083.0,3355.0,13438.0
qwen-397b,Qwen 3.5 397B-A17B,qwen,large,False,poc,Simples,NS10,NS,3,2,1.6666666666666667,1,1.5555555555555556,True,1.0,1.0,NS,True,True,31.79,3.5227,,0.3661,27.892,,,10584.0,1885.0,12469.0
qwen-397b,Qwen 3.5 397B-A17B,qwen,large,False,poc,Simples,H1,H,3,1.3333333333333333,1.6666666666666667,2,1.6666666666666667,False,0.5,1.0,H,True,True,42.94,3.5125,7.8616,0.6497,31.5567,,,20768.0,3233.0,24001.0
qwen-397b,Qwen 3.5 397B-A17B,qwen,large,False,poc,Simples,H2,H,3,1,1.6666666666666667,1.6666666666666667,1.4444444444444446,False,1.0,1.0,H,True,True,44.05,8.8238,13.0287,0.4982,22.1879,,,15924.0,1679.0,17603.0
qwen-397b,Qwen 3.5 397B-A17B,qwen,large,False,poc,Simples,H3,H,3,1,2,1.3333333333333333,1.4444444444444444,False,0.0,0.0,H,True,True,19.39,10.1315,4.7379,0.3589,4.5083,,,11168.0,1936.0,13104.0
qwen-397b,Qwen 3.5 397B-A17B,qwen,large,False,poc,Simples,H4,H,3,1,1.6666666666666667,1.6666666666666667,1.4444444444444446,False,1.0,1.0,H,True,True,33.96,7.3281,4.4426,0.5339,22.1867,,,14710.0,2236.0,16946.0
qwen-397b,Qwen 3.5 397B-A17B,qwen,large,False,poc,Simples,H5,H,3,1,1.6666666666666667,1.6666666666666667,1.4444444444444446,False,1.0,1.0,H,True,True,30.58,5.5603,11.7117,0.3818,13.3015,,,12282.0,1508.0,13790.0
qwen-397b,Qwen 3.5 397B-A17B,qwen,large,False,poc,Simples,H6,H,3,0,1.6666666666666667,1.6666666666666667,1.1111111111111112,False,1.0,1.0,H,True,True,23.61,3.3645,8.134,0.4867,12.1002,,,14713.0,1366.0,16079.0
qwen-397b,Qwen 3.5 397B-A17B,qwen,large,False,poc,Simples,H7,H,3,1,1.6666666666666667,1.6666666666666667,1.4444444444444446,False,1.0,1.0,H,True,True,33.13,7.5425,3.687,0.6751,21.8895,,,12259.0,1363.0,13622.0
qwen-397b,Qwen 3.5 397B-A17B,qwen,large,False,poc,Simples,H8,H,3,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.5555555555555556,False,1.0,1.0,H,True,True,29.98,13.6836,6.5669,0.6312,9.723,,,13050.0,2128.0,15178.0
qwen-397b,Qwen 3.5 397B-A17B,qwen,large,False,poc,Simples,H9,H,3,1,1.3333333333333333,1.6666666666666667,1.3333333333333333,False,1.0,1.0,H,True,True,42.97,8.5158,10.334,0.4921,24.1171,,,12912.0,1978.0,14890.0
qwen-397b,Qwen 3.5 397B-A17B,qwen,large,False,poc,Simples,H10,H,3,1,1.6666666666666667,1.6666666666666667,1.4444444444444446,False,0.5,1.0,H,True,True,50.51,14.283,7.1803,0.5095,29.0347,,,15853.0,2063.0,17916.0
ministral-3b,Ministral 3B,mistral,edge,True,full,Completa,S8,S,3,2,1,2,1.6666666666666667,True,,,H,False,True,14.45,4.6696,1.7539,1.4314,4.5119,3.4782,0.0001,19940.0,2402.0,22342.0
ministral-3b,Ministral 3B,mistral,edge,True,full,Completa,NS7,NS,3,1.6666666666666667,1,2,1.5555555555555556,False,1.0,1.0,NS,True,True,12.67,1.7578,,2.3306,3.8755,4.6698,0.0001,26526.0,1894.0,28420.0
ministral-3b,Ministral 3B,mistral,edge,True,full,Completa,NS1,NS,3,1,1.3333333333333333,2,1.4444444444444444,False,0.0,0.0,NS,True,True,12.32,4.784,,1.2731,4.5374,1.6814,0.0001,14862.0,844.0,15706.0
ministral-3b,Ministral 3B,mistral,edge,True,full,Completa,S2,S,3,0,0,1.6666666666666667,0.5555555555555556,False,,,S,True,True,14.32,4.9892,3.2409,,3.0969,2.9543,,15889.0,2011.0,17900.0
ministral-3b,Ministral 3B,mistral,edge,True,full,Completa,S9,S,3,1,1.3333333333333333,1.6666666666666667,1.3333333333333333,True,,,S,True,True,16.29,5.3135,8.8804,,1.0311,1.0142,,225635.0,817.0,226452.0
ministral-3b,Ministral 3B,mistral,edge,True,full,Completa,S3,S,3,2,1.3333333333333333,2,1.7777777777777777,True,,,S,True,True,17.03,5.6576,3.6936,,5.2503,2.3661,,33158.0,2342.0,35500.0
ministral-3b,Ministral 3B,mistral,edge,True,full,Completa,S5,S,3,0.3333333333333333,0.3333333333333333,1.6666666666666667,0.7777777777777778,False,,,S,True,True,22.89,1.9204,1.9625,,4.6242,3.6603,0.0001,33220.0,3697.0,36917.0
ministral-3b,Ministral 3B,mistral,edge,True,full,Completa,S6,S,3,1,0.3333333333333333,2,1.111111111111111,False,,,H,False,True,20.42,2.2568,1.865,1.5205,2.5968,2.8637,0.0001,37235.0,3004.0,40239.0
ministral-3b,Ministral 3B,mistral,edge,True,full,Completa,NS2,NS,3,1.6666666666666667,1.3333333333333333,2,1.6666666666666667,False,1.0,1.0,NS,True,True,8.43,1.3752,,1.6203,2.8846,2.5501,0.0001,19511.0,1570.0,21081.0
ministral-3b,Ministral 3B,mistral,edge,True,full,Completa,S4,S,3,0,1,1.6666666666666667,0.888888888888889,False,,,H,False,True,29.17,3.9362,3.3175,0.3729,3.5143,4.9731,0.0001,53477.0,3431.0,56908.0
ministral-3b,Ministral 3B,mistral,edge,True,full,Completa,S7,S,3,0.3333333333333333,1,1.6666666666666667,1.0,False,,,S,True,True,16.98,5.1016,3.0959,,5.9271,2.8448,0.0001,22438.0,1842.0,24280.0
ministral-3b,Ministral 3B,mistral,edge,True,full,Completa,NS5,NS,3,2,1.6666666666666667,2,1.888888888888889,False,1.0,1.0,NS,True,True,8.43,1.2972,,1.0501,4.4084,1.6686,,16032.0,1176.0,17208.0
ministral-3b,Ministral 3B,mistral,edge,True,full,Completa,S10,S,3,0.6666666666666666,0.6666666666666666,2,1.111111111111111,False,,,H,False,True,31.75,2.502,9.5652,1.1579,4.845,4.2616,0.0001,52727.0,5010.0,57737.0
ministral-3b,Ministral 3B,mistral,edge,True,full,Completa,NS8,NS,3,2,1.3333333333333333,2,1.7777777777777777,False,1.0,1.0,NS,True,True,7.73,1.5771,,0.7182,3.0015,2.4236,,17288.0,1558.0,18846.0
ministral-3b,Ministral 3B,mistral,edge,True,full,Completa,NS4,NS,3,0,0.3333333333333333,2,0.7777777777777778,False,0.0,0.0,H,False,True,18.85,2.2728,0.6157,1.4442,4.1299,3.7829,0.0001,53844.0,3978.0,57822.0
ministral-3b,Ministral 3B,mistral,edge,True,full,Completa,NS10,NS,3,1.6666666666666667,1,2,1.5555555555555556,True,1.0,1.0,NS,True,True,8.16,1.0153,,0.3496,4.15,2.6385,0.0001,15558.0,1842.0,17400.0
ministral-3b,Ministral 3B,mistral,edge,True,full,Completa,NS9,NS,3,1.3333333333333333,0.6666666666666666,2,1.3333333333333333,False,0.25,1.0,NS,True,True,29.73,2.2478,,1.951,7.2319,6.591,0.0001,48410.0,4241.0,52651.0
ministral-3b,Ministral 3B,mistral,edge,True,full,Completa,H9,H,3,1.3333333333333333,0.3333333333333333,1.6666666666666667,1.1111111111111112,True,0.33,0.5,H,True,True,15.64,2.5147,2.7826,1.6009,6.1518,4.1695,0.0002,33089.0,3341.0,36430.0
ministral-3b,Ministral 3B,mistral,edge,True,full,Completa,H2,H,3,1,0,2,1.0,False,1.0,1.0,H,True,True,277.69,1.3509,268.5745,0.5242,5.0057,2.7433,0.0002,37877.0,68160.0,106037.0
ministral-3b,Ministral 3B,mistral,edge,True,full,Completa,H1,H,3,1,0.6666666666666666,1.6666666666666667,1.111111111111111,False,0.2,1.0,H,True,True,342.46,3.0997,306.1239,1.8407,9.2206,7.8595,0.0003,103060.0,14794.0,117854.0
ministral-3b,Ministral 3B,mistral,edge,True,full,Completa,H3,H,3,1.3333333333333333,1,1.6666666666666667,1.3333333333333333,False,1.0,1.0,H,True,True,489.21,5.4945,238.2333,1.4275,4.7073,6.0042,0.0002,689941.0,91446.0,781387.0
ministral-3b,Ministral 3B,mistral,edge,True,full,Completa,H10,H,3,0.3333333333333333,0.3333333333333333,1.6666666666666667,0.7777777777777778,False,0.5,1.0,H,True,True,856.7,2.3729,827.62,0.4317,20.7005,5.969,0.0004,161544.0,198716.0,360260.0
ministral-3b,Ministral 3B,mistral,edge,True,full,Completa,NS3,NS,3,1.3333333333333333,1.3333333333333333,2,1.5555555555555554,False,0.0,0.0,NS,True,True,12.61,5.0226,,1.254,3.9305,2.3745,,16818.0,1142.0,17960.0
ministral-3b,Ministral 3B,mistral,edge,True,full,Completa,H5,H,3,1,1,2,1.3333333333333333,False,1.0,1.0,H,True,True,11.33,5.0027,1.4896,1.2586,3.0311,1.7955,0.0001,21020.0,1615.0,22635.0
ministral-3b,Ministral 3B,mistral,edge,True,full,Completa,S1,S,3,1.3333333333333333,1.6666666666666667,2,1.6666666666666667,True,,,S,True,True,12.89,4.6956,2.3576,,3.5577,2.256,0.0001,15763.0,1550.0,17313.0
ministral-3b,Ministral 3B,mistral,edge,True,full,Completa,H7,H,3,1.3333333333333333,1,2,1.4444444444444444,True,1.0,1.0,H,True,True,24.04,3.3091,0.8976,0.5514,4.4745,3.0306,0.0001,38911.0,3248.0,42159.0
ministral-3b,Ministral 3B,mistral,edge,True,full,Completa,NS6,NS,3,1.3333333333333333,0.6666666666666666,2,1.3333333333333333,False,0.0,0.0,H,False,True,33.31,1.4914,2.0672,0.7598,4.4394,3.5013,0.0001,256123.0,5122.0,261245.0
ministral-3b,Ministral 3B,mistral,edge,True,full,Completa,H6,H,3,0.3333333333333333,1.6666666666666667,2,1.3333333333333333,False,0.5,1.0,H,True,True,159.29,1.8841,139.4663,1.6796,3.0477,1.5592,0.0001,192229.0,29399.0,221628.0
ministral-3b,Ministral 3B,mistral,edge,True,full,Completa,H8,H,3,1,0.6666666666666666,2,1.222222222222222,False,0.25,1.0,H,True,True,339.77,3.3089,11.1453,1.4283,6.4662,3.1736,0.0001,82933.0,72304.0,155237.0
ministral-3b,Ministral 3B,mistral,edge,True,full,Completa,H4,H,3,1,0.6666666666666666,2,1.222222222222222,True,1.0,1.0,H,True,True,23.7,2.3173,1.4944,2.2449,4.5885,4.178,0.0002,137068.0,4915.0,141983.0
ministral-3b,Ministral 3B,mistral,edge,True,no-synthesizer,Sem Síntese,S1,S,3,1,2,1.6666666666666667,1.5555555555555556,True,,,S,True,True,8.65,5.2526,1.9805,,,,1.4021,11317.0,448.0,11765.0
ministral-3b,Ministral 3B,mistral,edge,True,no-synthesizer,Sem Síntese,S2,S,3,0,1,1.3333333333333333,0.7777777777777777,False,,,H,False,True,12.78,6.6969,3.5467,1.5092,,,2.4786,14946.0,1388.0,16334.0
ministral-3b,Ministral 3B,mistral,edge,True,no-synthesizer,Sem Síntese,S3,S,3,2,1.3333333333333333,1.6666666666666667,1.6666666666666667,False,,,S,True,True,11.57,5.6343,3.4739,,,,2.4508,15594.0,1084.0,16678.0
ministral-3b,Ministral 3B,mistral,edge,True,no-synthesizer,Sem Síntese,S4,S,3,0,2,2,1.3333333333333333,False,,,H,False,True,359.43,6.0971,352.6374,1.1235,,,0.6746,18980.0,65951.0,84931.0
ministral-3b,Ministral 3B,mistral,edge,True,no-synthesizer,Sem Síntese,S5,S,3,1,1,1.6666666666666667,1.2222222222222223,False,,,S,True,True,9.45,5.2478,1.9888,,,,2.1909,11398.0,670.0,12068.0
ministral-3b,Ministral 3B,mistral,edge,True,no-synthesizer,Sem Síntese,S6,S,3,1,1,1.6666666666666667,1.2222222222222223,False,,,H,False,True,9.99,5.6833,3.4947,1.3518,,,0.7745,13303.0,593.0,13896.0
ministral-3b,Ministral 3B,mistral,edge,True,no-synthesizer,Sem Síntese,S7,S,3,0,1.6666666666666667,1.6666666666666667,1.1111111111111112,False,,,S,True,True,8.65,5.0174,2.2083,,,,1.4024,10479.0,435.0,10914.0
ministral-3b,Ministral 3B,mistral,edge,True,no-synthesizer,Sem Síntese,S8,S,3,1.6666666666666667,1.3333333333333333,2,1.6666666666666667,True,,,H,False,True,10.22,5.5425,2.8795,1.6031,,,1.7522,14268.0,694.0,14962.0
ministral-3b,Ministral 3B,mistral,edge,True,no-synthesizer,Sem Síntese,S9,S,3,0.6666666666666666,2,2,1.5555555555555554,True,,,S,True,True,10.02,5.5224,3.4413,,,,1.0421,13073.0,269.0,13342.0
ministral-3b,Ministral 3B,mistral,edge,True,no-synthesizer,Sem Síntese,S10,S,3,0,1.6666666666666667,2,1.2222222222222223,False,,,H,False,True,8.79,5.6689,2.0816,2.0705,,,1.0155,13542.0,454.0,13996.0
ministral-3b,Ministral 3B,mistral,edge,True,no-synthesizer,Sem Síntese,NS1,NS,3,1.3333333333333333,2,2,1.7777777777777777,False,0.0,0.0,NS,True,True,6.99,1.1045,,0.9751,,,4.8964,11246.0,393.0,11639.0
ministral-3b,Ministral 3B,mistral,edge,True,no-synthesizer,Sem Síntese,NS2,NS,3,2,1.6666666666666667,1.6666666666666667,1.777777777777778,False,1.0,1.0,NS,True,True,8.42,1.3295,,1.0245,,,6.0165,13269.0,972.0,14241.0
ministral-3b,Ministral 3B,mistral,edge,True,no-synthesizer,Sem Síntese,NS3,NS,3,1,1.3333333333333333,1.6666666666666667,1.3333333333333333,False,0.0,0.0,NS,True,True,5.12,1.642,,1.034,,,2.432,12020.0,742.0,12762.0
ministral-3b,Ministral 3B,mistral,edge,True,no-synthesizer,Sem Síntese,NS4,NS,3,0,0.3333333333333333,1.3333333333333333,0.5555555555555555,False,0.0,0.0,H,False,True,6.99,1.9766,2.5344,2.423,,,2.4792,16384.0,1377.0,17761.0
ministral-3b,Ministral 3B,mistral,edge,True,no-synthesizer,Sem Síntese,NS5,NS,3,2,1.6666666666666667,1.6666666666666667,1.777777777777778,False,1.0,1.0,NS,True,True,4.49,1.2966,,1.0589,,,2.1223,11581.0,694.0,12275.0
ministral-3b,Ministral 3B,mistral,edge,True,no-synthesizer,Sem Síntese,NS6,NS,3,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.5555555555555556,False,0.0,0.0,H,False,True,233.39,2.0173,226.8398,0.3796,,,4.5172,263275.0,43232.0,306507.0
ministral-3b,Ministral 3B,mistral,edge,True,no-synthesizer,Sem Síntese,NS7,NS,3,1.6666666666666667,0.3333333333333333,1.3333333333333333,1.1111111111111112,True,1.0,1.0,NS,True,True,9.22,2.3263,,2.4665,,,4.4201,19393.0,1549.0,20942.0
ministral-3b,Ministral 3B,mistral,edge,True,no-synthesizer,Sem Síntese,NS8,NS,3,2,1.3333333333333333,2,1.7777777777777777,False,1.0,1.0,NS,True,True,4.89,1.3888,,1.0896,,,2.4107,12696.0,780.0,13476.0
ministral-3b,Ministral 3B,mistral,edge,True,no-synthesizer,Sem Síntese,NS9,NS,3,2,1.3333333333333333,1.6666666666666667,1.6666666666666667,True,0.5,1.0,NS,True,True,4.46,1.3227,,1.157,,,1.9802,11475.0,693.0,12168.0
ministral-3b,Ministral 3B,mistral,edge,True,no-synthesizer,Sem Síntese,NS10,NS,3,1.3333333333333333,1,1.6666666666666667,1.3333333333333333,True,1.0,1.0,NS,True,True,8.2,1.5333,,1.4239,,,5.2411,14530.0,1733.0,16263.0
ministral-3b,Ministral 3B,mistral,edge,True,no-synthesizer,Sem Síntese,H1,H,3,1,0.6666666666666666,1,0.8888888888888888,False,0.2,1.0,H,True,True,33.85,6.4959,21.381,1.1981,,,5.9654,24508.0,7285.0,31793.0
ministral-3b,Ministral 3B,mistral,edge,True,no-synthesizer,Sem Síntese,H2,H,3,1,1.6666666666666667,1.6666666666666667,1.4444444444444446,False,1.0,1.0,H,True,True,15.67,1.8493,11.6895,0.5394,,,2.1161,19750.0,1746.0,21496.0
ministral-3b,Ministral 3B,mistral,edge,True,no-synthesizer,Sem Síntese,H3,H,3,1,1.6666666666666667,1.3333333333333333,1.3333333333333333,False,1.0,1.0,H,True,True,18.61,1.4856,14.4416,0.4437,,,2.6637,226178.0,3040.0,229218.0
ministral-3b,Ministral 3B,mistral,edge,True,no-synthesizer,Sem Síntese,H4,H,3,0.3333333333333333,0,1.3333333333333333,0.5555555555555555,False,1.0,1.0,H,True,True,8.18,1.9572,0.857,1.4682,,,4.7455,19146.0,1793.0,20939.0
ministral-3b,Ministral 3B,mistral,edge,True,no-synthesizer,Sem Síntese,H5,H,3,0.6666666666666666,1.3333333333333333,2,1.3333333333333333,False,0.67,1.0,H,True,True,9.72,2.1644,4.8463,1.1277,,,2.6927,18184.0,1942.0,20126.0
ministral-3b,Ministral 3B,mistral,edge,True,no-synthesizer,Sem Síntese,H6,H,3,0.3333333333333333,0.6666666666666666,1,0.6666666666666666,False,1.0,1.0,H,True,True,330.89,1.6454,323.4723,0.3869,,,5.7628,88031.0,66828.0,154859.0
ministral-3b,Ministral 3B,mistral,edge,True,no-synthesizer,Sem Síntese,H7,H,3,1,1.3333333333333333,1.6666666666666667,1.3333333333333333,False,1.0,1.0,H,True,True,6.34,1.3556,0.5393,0.3543,,,4.4393,12538.0,937.0,13475.0
ministral-3b,Ministral 3B,mistral,edge,True,no-synthesizer,Sem Síntese,H8,H,3,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.222222222222222,False,0.5,1.0,H,True,True,9.0,3.0128,2.5331,0.5413,,,3.4395,17684.0,1455.0,19139.0
ministral-3b,Ministral 3B,mistral,edge,True,no-synthesizer,Sem Síntese,H9,H,3,1,0.3333333333333333,1.6666666666666667,1.0,True,0.67,1.0,H,True,True,9.78,2.2283,3.7145,1.6281,,,3.8213,21693.0,1868.0,23561.0
ministral-3b,Ministral 3B,mistral,edge,True,no-synthesizer,Sem Síntese,H10,H,3,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.7777777777777777,False,0.33,1.0,H,True,True,8.38,2.4049,2.9646,1.1897,,,3.0025,20249.0,1659.0,21908.0
ministral-3b,Ministral 3B,mistral,edge,True,no-verifier,Sem Verificação,S1,S,3,1,1.3333333333333333,2,1.4444444444444444,True,,,S,True,True,11.35,5.1786,3.9081,,2.2536,,0.0001,13624.0,859.0,14483.0
ministral-3b,Ministral 3B,mistral,edge,True,no-verifier,Sem Verificação,S2,S,3,0,0.3333333333333333,1.6666666666666667,0.6666666666666666,False,,,H,False,True,276.36,6.4652,266.6139,1.6639,3.1693,,0.0026,21836.0,68401.0,90237.0
ministral-3b,Ministral 3B,mistral,edge,True,no-verifier,Sem Verificação,S3,S,3,1.6666666666666667,0.3333333333333333,1.6666666666666667,1.2222222222222223,True,,,S,True,True,13.52,5.3451,4.954,,3.1983,,0.0001,20708.0,1415.0,22123.0
ministral-3b,Ministral 3B,mistral,edge,True,no-verifier,Sem Verificação,S4,S,3,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.222222222222222,False,,,S,True,True,10.37,5.2304,3.8299,,1.2922,,,14178.0,555.0,14733.0
ministral-3b,Ministral 3B,mistral,edge,True,no-verifier,Sem Verificação,S5,S,3,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.222222222222222,False,,,S,True,True,9.45,5.1034,2.1995,,2.1093,,,12040.0,649.0,12689.0
ministral-3b,Ministral 3B,mistral,edge,True,no-verifier,Sem Verificação,S6,S,3,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.4444444444444444,False,,,H,False,True,12.14,6.2089,3.1668,0.7926,2.7148,,0.0001,13957.0,1161.0,15118.0
ministral-3b,Ministral 3B,mistral,edge,True,no-verifier,Sem Verificação,S7,S,3,0,0,1.6666666666666667,0.5555555555555556,False,,,S,True,True,263.55,4.9603,255.9458,,2.6026,,0.0025,13287.0,66474.0,79761.0
ministral-3b,Ministral 3B,mistral,edge,True,no-verifier,Sem Verificação,S8,S,3,1,1,1.6666666666666667,1.2222222222222223,True,,,H,False,True,12.79,5.1667,2.9065,1.7638,4.647,,0.0016,14895.0,1449.0,16344.0
ministral-3b,Ministral 3B,mistral,edge,True,no-verifier,Sem Verificação,S9,S,3,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.222222222222222,True,,,S,True,True,9.62,4.952,3.5225,,1.124,,,13717.0,388.0,14105.0
ministral-3b,Ministral 3B,mistral,edge,True,no-verifier,Sem Verificação,S10,S,3,0,1,1.6666666666666667,0.888888888888889,False,,,H,False,True,10.31,5.3918,2.7299,1.5665,2.1139,,0.0001,12718.0,672.0,13390.0
ministral-3b,Ministral 3B,mistral,edge,True,no-verifier,Sem Verificação,NS1,NS,3,1.3333333333333333,1.6666666666666667,2,1.6666666666666667,False,0.0,0.0,NS,True,True,3.16,1.0795,,0.4901,1.5807,,0.0001,11884.0,429.0,12313.0
